;total_pacotes;total_pacotes_icmp;total_pacotes_udp;total_pacotes_tcp;maior_pacote;menor_pacote;soma_pacotes;total_ips_origem;total_ips_destino;porta_origem_mais_frequente;porta_destino_mais_frequente;has_bot
743;4462;5;3351;1031;1514;60;3769622;203;206;43087.0;43087.0;0
744;4390;7;3541;750;1514;60;3723911;204;223;43087.0;43087.0;0
745;4630;6;3468;1114;1514;60;3952925;204;208;43087.0;43087.0;0
746;4896;8;3651;1152;1514;60;4012371;266;279;43087.0;43087.0;0
747;4547;4;3545;940;1514;60;3901213;203;209;43087.0;43087.0;0
748;4765;11;3451;1228;1514;60;3923622;223;253;43087.0;43087.0;0
749;4284;5;3267;929;1514;60;3533787;211;205;43087.0;43087.0;0
750;5341;9;3176;2075;1514;60;4633519;223;229;80.0;43087.0;0
751;9213;9;3072;6076;1514;60;8292117;210;218;80.0;52599.0;0
752;4559;9;3252;1216;1514;60;3884331;207;220;43087.0;43087.0;0
753;4486;9;3356;999;1514;60;3726720;205;214;43087.0;43087.0;0
754;4316;5;3337;863;1514;60;3569398;202;210;43087.0;43087.0;0
755;4094;4;3202;828;1514;60;3396947;192;204;43087.0;43087.0;0
756;3836;3;3111;690;1514;60;3257731;190;195;43087.0;43087.0;0
757;3814;5;3090;687;1514;60;3229174;188;201;43087.0;43087.0;0
758;4000;7;3218;710;1514;60;3420989;188;201;43087.0;43087.0;0
759;4317;5;3242;995;1514;60;3525181;207;218;43087.0;43087.0;0
760;4013;5;3110;848;1514;60;3357876;211;222;43087.0;43087.0;0
761;3449;4;2582;832;1514;60;2899369;191;194;12649.0;43087.0;0
762;4258;3;3298;909;1514;60;3544646;223;238;43087.0;43087.0;0
763;4275;4;3521;690;1514;60;3672773;203;199;43087.0;43087.0;0
764;4644;7;3556;755;1514;60;3798417;200;204;43087.0;43087.0;0
765;4527;22;3653;765;1514;60;3871271;195;196;43087.0;43087.0;0
766;4472;23;3023;1354;1514;60;3821431;217;215;43087.0;43087.0;0
767;4503;21;3398;1008;1514;60;3735644;236;238;43087.0;43087.0;0
768;4299;21;3514;721;1514;60;3693891;194;195;43087.0;43087.0;0
769;4346;16;3578;701;1514;60;3746714;191;189;43087.0;43087.0;0
770;4677;18;3672;936;1514;60;3872764;237;240;43087.0;43087.0;0
771;4624;21;3657;870;1514;60;3901240;260;269;43087.0;43087.0;0
772;4810;22;3615;1135;1514;60;4055752;233;244;43087.0;43087.0;0
773;4272;25;3481;719;1514;60;3578815;223;218;43087.0;43087.0;0
774;3501;17;2684;693;1514;60;2866409;210;221;43087.0;43087.0;0
775;4085;18;3233;768;1514;60;3408991;204;197;43087.0;43087.0;0
776;3946;15;2940;899;1514;60;3162339;234;238;43087.0;43087.0;0
777;4199;21;3069;1022;1514;60;3268318;267;269;43087.0;43087.0;0
778;3749;21;2626;1037;1514;60;2971044;210;220;43087.0;43087.0;0
779;3767;17;2994;651;1514;60;3119185;199;192;43087.0;43087.0;0
780;4130;22;3154;882;1514;60;3429109;215;222;43087.0;43087.0;0
781;3967;20;3304;613;1514;60;3395958;194;195;43087.0;43087.0;0
782;4442;20;3549;800;1514;60;3703549;219;237;43087.0;43087.0;0
783;4288;21;3360;866;1514;60;3657438;202;195;43087.0;43087.0;0
784;4763;16;3474;1221;1514;60;3858282;218;220;43087.0;43087.0;0
785;4469;22;3518;852;1514;60;3648307;238;249;43087.0;43087.0;0
786;4280;19;3402;778;1514;60;3592165;221;219;43087.0;43087.0;0
787;4240;21;3444;698;1514;60;3589983;193;195;43087.0;43087.0;0
788;4114;22;3444;597;1514;60;3575308;186;195;43087.0;43087.0;0
789;4228;24;3528;623;1514;60;3649866;200;207;43087.0;43087.0;0
790;4351;19;3540;715;1514;60;3638775;222;241;43087.0;43087.0;0
791;4316;22;3220;1029;1514;60;3646533;220;205;43087.0;43087.0;0
792;3739;21;3050;619;1514;60;3128976;201;219;43087.0;43087.0;0
793;4575;22;3545;961;1514;60;3798642;233;228;43087.0;43087.0;0
794;4646;20;3624;947;1514;60;3820440;225;230;43087.0;43087.0;0
795;4606;28;3563;880;1514;60;3753999;213;209;43087.0;43087.0;0
796;4529;22;3624;807;1514;60;3734658;212;220;43087.0;43087.0;0
797;4593;21;3818;695;1514;60;3884757;200;204;43087.0;43087.0;1
798;4844;20;4047;729;1514;60;4113046;229;243;43087.0;43087.0;0
799;4674;19;3840;772;1514;60;3910567;224;225;43087.0;43087.0;0
800;13809;9166;3926;665;1514;60;13575132;262;271;43087.0;43087.0;1
801;14610;10233;3484;812;1514;60;14501618;249;251;43087.0;43087.0;1
802;14265;10208;3230;785;1514;60;14161390;261;266;43087.0;43087.0;1
803;15377;10070;3981;1249;1514;60;15346545;244;241;43087.0;43087.0;1
804;16418;9979;3927;2466;1514;60;16792878;241;243;80.0;43087.0;1
805;15788;10038;3847;1863;1514;60;15988395;226;224;80.0;43087.0;1
806;15599;10140;3781;1600;1514;60;15741390;221;228;43087.0;43087.0;1
807;16161;10261;3648;2183;1514;60;16354184;249;249;80.0;43087.0;1
808;14708;10132;3136;1402;1514;60;14789234;206;205;43087.0;43087.0;1
809;14883;10212;3524;1080;1514;60;14874889;205;201;43087.0;43087.0;1
810;15146;10285;3645;1175;1514;60;15278948;197;199;43087.0;43087.0;1
811;16151;10309;3799;1884;1514;60;16004218;231;229;80.0;43087.0;1
812;16295;10314;3791;2113;1514;60;16284691;230;243;80.0;43087.0;1
813;15162;10316;3618;1183;1514;60;15220414;232;229;43087.0;43087.0;1
814;15001;10310;3431;1211;1514;60;15084758;201;200;43087.0;43087.0;1
815;15723;10301;3753;1619;1514;60;15804420;221;233;43087.0;43087.0;1
816;14939;10278;3587;990;1514;60;15032209;191;180;43087.0;43087.0;1
817;15205;10281;3408;1450;1514;60;15430726;173;176;43087.0;43087.0;1
818;14540;10306;2570;1626;1514;60;14804716;207;210;80.0;43087.0;1
819;18935;14304;3029;1573;1514;60;19396649;214;201;80.0;43087.0;1
820;24979;20106;3375;1460;1514;60;25822675;199;204;43087.0;43087.0;1
821;24954;20222;3308;1376;1514;60;25833287;199;197;43087.0;43087.0;1
822;25041;20015;3603;1343;1514;60;25891063;189;188;43087.0;43087.0;1
823;25039;19764;3636;1595;1514;60;25940224;191;187;43087.0;43087.0;1
824;24742;19070;3630;1964;1514;60;25470153;223;219;43087.0;43087.0;1
825;24159;19163;3582;1381;1514;60;25065341;185;182;43087.0;43087.0;1
826;25612;20071;3552;1939;1514;60;26440987;221;217;80.0;43087.0;1
827;25318;20336;3515;1409;1514;60;26162994;212;210;43087.0;43087.0;1
828;24850;19702;3406;1692;1514;60;25716288;209;210;80.0;43087.0;1
829;23844;19180;3560;1064;1514;60;24624356;187;185;43087.0;43087.0;1
830;23646;19224;2886;1498;1514;60;24489093;194;187;80.0;43087.0;1
831;23051;19207;2927;879;1514;60;23767841;185;178;43087.0;43087.0;1
832;23738;19363;3196;1127;1514;60;24306163;209;215;43087.0;43087.0;1
833;22983;19366;2737;835;1514;60;23690414;195;193;43087.0;43087.0;1
834;23609;19822;2843;882;1514;60;24336627;174;166;43087.0;43087.0;1
835;23273;19343;3048;848;1514;60;23918948;208;205;43087.0;43087.0;1
836;23856;19999;3102;713;1514;60;24538006;191;190;43087.0;43087.0;1
837;24364;20427;3106;769;1514;60;24973885;205;201;43087.0;43087.0;1
838;14528;12396;1661;440;1514;60;14960078;147;146;43087.0;43087.0;1
839;24531;20418;2854;1214;1514;60;25273904;198;188;43087.0;43087.0;1
840;25005;20458;2999;1504;1514;60;25780576;177;180;43087.0;43087.0;1
841;25154;20435;3345;1337;1514;60;25905611;207;201;43087.0;43087.0;1
842;25247;20499;3432;1234;1514;60;26024619;187;175;43087.0;43087.0;1
843;25478;20422;3757;1261;1514;60;26317293;196;194;43087.0;43087.0;1
844;25489;20333;3823;1242;1514;60;26125737;216;209;43087.0;43087.0;1
845;25144;20321;3720;1064;1514;60;25880918;197;206;43087.0;43087.0;1
846;25520;20397;3908;1178;1514;60;26352134;199;186;43087.0;43087.0;1
847;23768;18743;3461;1498;1514;60;24575001;191;183;43087.0;43087.0;1
848;24728;20312;2904;1474;1514;60;25693831;168;152;80.0;43087.0;1
849;25018;20450;2995;1523;1514;60;25844244;196;193;80.0;43087.0;1
850;24514;19566;3234;1680;1514;60;25330983;196;184;80.0;43087.0;1
851;26396;20972;3289;2093;1514;60;27280562;204;203;80.0;43087.0;1
852;25557;20573;3361;1548;1514;60;26512691;180;175;80.0;43087.0;1
853;25980;20467;3448;2021;1514;60;26963584;180;177;80.0;43087.0;1
854;25746;20442;3347;1867;1514;60;26317126;205;195;43087.0;43087.0;1
855;25565;20455;3324;1755;1514;60;26188375;190;186;43087.0;43087.0;1
856;25670;20426;3326;1869;1514;60;26332875;204;197;80.0;43087.0;1
857;25745;20383;2771;2548;1514;60;26871609;196;193;80.0;43087.0;1
858;25583;20277;2792;2456;1514;60;26601484;191;189;80.0;43087.0;1
859;24427;20348;3034;1012;1514;60;25157813;194;192;43087.0;43087.0;1
860;24772;20481;3186;1063;1514;60;25474321;209;204;43087.0;43087.0;1
861;25105;20477;3208;1375;1514;60;25728073;230;230;43087.0;43087.0;1
862;24983;20170;3248;1459;1514;60;25603607;195;196;43087.0;43087.0;1
863;24540;20352;3176;999;1514;60;25288988;217;223;43087.0;43087.0;1
864;24136;20155;2875;1021;1514;60;24787262;211;198;43087.0;43087.0;1
865;24625;20013;3184;1396;1514;60;25232700;229;227;43087.0;43087.0;1
866;25140;20100;3365;1550;1514;60;25545440;229;231;43087.0;43087.0;1
867;25559;20464;3365;1640;1514;60;26103534;222;219;43087.0;43087.0;1
868;24972;20208;3436;1275;1514;60;25613846;188;192;43087.0;43087.0;1
869;25085;20357;3474;1219;1514;60;25815314;214;210;43087.0;43087.0;1
870;25203;20451;3482;1212;1514;60;25842790;220;213;43087.0;43087.0;1
871;24701;20372;3497;786;1514;60;25384875;197;189;43087.0;43087.0;1
872;27051;20423;3220;3184;1514;60;27305621;206;205;22.0;43087.0;1
873;30666;20416;3354;6810;1514;60;31239204;183;181;22.0;44053.0;1
874;33353;20403;2754;10110;1514;60;33973964;192;187;80.0;44053.0;1
875;27549;20407;2791;4284;1514;60;28286249;231;226;22.0;44053.0;1
876;26761;20342;2752;3572;1514;60;27554572;182;182;22.0;44053.0;1
877;26762;20235;2321;4072;1514;60;27400233;199;206;22.0;44053.0;1
878;27178;20382;2242;4464;1514;60;27875691;200;212;22.0;44053.0;1
879;27559;20436;2331;4665;1514;60;28397187;195;211;22.0;44053.0;1
880;27530;20385;2509;4583;1514;60;28452870;220;226;22.0;44053.0;1
881;23783;20421;2548;756;1514;60;24351237;214;213;43087.0;43087.0;1
882;23616;20309;2566;686;1514;60;24240411;201;197;43087.0;43087.0;1
883;23675;20234;2514;606;1514;60;24065499;221;232;43087.0;43087.0;1
884;23019;19851;2427;674;1514;60;23637546;189;193;43087.0;43087.0;1
885;23124;19573;2738;763;1514;60;23683826;234;240;43087.0;43087.0;1
886;23522;19921;2601;905;1514;60;24035536;202;200;43087.0;43087.0;1
887;24183;20564;2741;803;1514;60;24692724;244;263;43087.0;43087.0;1
888;21542;18036;1891;1543;1514;60;22055664;175;171;80.0;43087.0;1
889;23304;20281;2107;869;1514;60;23959633;198;202;12649.0;43087.0;1
890;23433;20331;2407;655;1514;60;24157169;193;188;12649.0;43087.0;1
891;24174;20770;2607;723;1514;60;24804968;209;229;12649.0;43087.0;1
892;23721;20366;2584;683;1514;60;24290276;210;207;43087.0;43087.0;1
893;23910;20265;2589;944;1514;60;24353157;209;219;43087.0;43087.0;1
894;24009;20468;2687;782;1514;60;24661080;196;190;43087.0;43087.0;1
895;23990;20495;2614;788;1514;60;24547816;235;227;43087.0;43087.0;1
896;24891;20377;2487;1958;1514;60;25429111;218;218;22.0;43087.0;1
897;27739;20442;2500;4755;1514;60;28550251;179;180;22.0;44053.0;1
898;27939;20489;2564;4754;1514;60;28693788;199;204;22.0;44053.0;1
899;27934;20250;2429;5207;1514;60;28652699;220;228;22.0;44053.0;1
900;29136;20865;2506;5696;1514;60;29966645;222;222;22.0;44053.0;1
901;18899;11455;2459;4937;1514;60;19142489;215;210;22.0;44053.0;1
902;16650;10402;2564;3609;1514;60;16718893;222;218;22.0;44053.0;1
903;17544;10290;2635;4513;1514;60;17775029;180;176;22.0;44053.0;1
904;15254;9565;1829;3672;1514;60;15195816;202;201;22.0;44053.0;1
905;12868;9273;2277;1257;1514;60;12801628;188;187;80.0;43087.0;1
906;13391;9620;2463;1262;1514;60;13251818;215;204;43087.0;43087.0;1
907;13580;9641;2603;1303;1514;60;13540184;210;202;43087.0;43087.0;1
908;14426;10132;2795;1416;1514;60;14487133;198;194;43087.0;43087.0;1
909;14285;10314;2819;1086;1514;60;14431281;175;172;43087.0;43087.0;1
910;17068;10320;2828;3833;1514;60;17297127;182;177;22.0;44053.0;1
911;17812;10421;2972;4269;1514;60;17924233;220;229;22.0;44053.0;1
912;17799;10386;2851;4511;1514;60;18016660;198;194;22.0;44053.0;1
913;14630;10386;2725;1454;1514;60;14641623;210;213;43087.0;43087.0;1
914;13537;10491;2114;846;1514;60;13419969;232;231;12649.0;43087.0;1
915;12829;9637;2254;900;1514;60;12786919;228;233;12649.0;43087.0;1
916;13940;10297;2250;1360;1514;60;14102198;211;198;80.0;43087.0;1
917;14056;10294;2332;1365;1514;60;14200294;198;204;80.0;43087.0;1
918;14371;10326;2286;1696;1514;60;14707086;197;192;80.0;43087.0;1
919;14897;10337;2529;1975;1514;60;15213305;211;210;80.0;43087.0;1
920;9926;6255;2592;1021;1514;60;9771640;207;197;12649.0;43087.0;1
921;3146;17;2471;603;1514;60;2503193;220;223;12649.0;43087.0;0
922;4051;19;2460;1477;1514;60;3217514;208;210;80.0;43087.0;0
923;5130;23;2403;2602;1514;60;4132458;199;209;80.0;43087.0;0
924;4300;19;2423;1680;1514;60;3429325;226;224;80.0;43087.0;0
925;3978;17;2313;1536;1514;60;2990493;234;245;80.0;43087.0;0
926;3253;29;2330;817;1514;60;2495320;219;215;12649.0;43087.0;0
927;4239;21;2740;1344;1514;60;3026012;240;265;43087.0;43087.0;0
928;3592;24;2664;835;1514;60;2831276;215;211;12649.0;43087.0;0
929;3240;20;2349;770;1514;60;2398474;244;245;12649.0;43087.0;0
930;3137;21;2293;753;1514;60;2459894;217;225;12649.0;43087.0;0
931;3193;19;2360;773;1514;60;2603077;191;191;12649.0;43087.0;0
932;3321;27;2372;851;1514;60;2631144;195;203;12649.0;43087.0;0
933;3373;21;2441;838;1514;60;2601882;221;232;12649.0;43087.0;0
934;3652;22;2660;866;1514;60;2775592;263;265;12649.0;43087.0;0
935;4031;26;2587;1283;1514;60;3119241;248;262;12649.0;43087.0;0
936;3764;29;2310;1367;1514;60;2868056;189;203;12649.0;43087.0;0
937;3305;19;2311;892;1514;60;2473872;205;206;12649.0;43087.0;0
938;3419;21;2306;1046;1514;60;2588491;234;230;12649.0;43087.0;0
939;3532;20;2386;1043;1514;60;2692759;219;227;12649.0;43087.0;0
940;4150;18;2474;1588;1514;60;3602306;201;208;43087.0;43087.0;0
941;3482;24;2552;849;1514;60;2893490;187;186;43087.0;43087.0;0
942;2972;18;2268;638;1514;60;2469757;175;181;12649.0;43087.0;0
943;3157;21;2357;714;1514;60;2484194;200;203;12649.0;43087.0;0
944;3592;27;2475;948;1514;60;2701185;236;239;12649.0;43087.0;0
945;3440;22;2543;753;1514;60;2740390;193;193;43087.0;43087.0;0
946;3900;20;2603;1160;1514;60;3142783;198;207;43087.0;43087.0;0
947;2997;21;2076;820;1514;60;2315985;231;237;12649.0;43087.0;0
948;3034;19;2092;849;1514;60;2300070;223;235;12649.0;43087.0;0
949;3277;23;2461;699;1514;60;2626520;192;197;12649.0;43087.0;0
950;3608;29;2654;837;1514;60;2875060;232;242;12649.0;43087.0;0
951;3525;16;2659;791;1514;60;2882448;203;201;12649.0;43087.0;0
952;4067;28;3130;843;1514;60;3407976;249;246;43087.0;43087.0;0
953;3825;28;3073;679;1514;60;3225442;229;247;43087.0;43087.0;0
954;4118;19;3329;698;1514;60;3446915;251;259;43087.0;43087.0;0
955;4000;19;3209;715;1514;60;3342211;237;247;43087.0;43087.0;0
956;4004;28;3157;772;1514;60;3319491;240;244;43087.0;43087.0;0
957;3901;17;3124;689;1514;60;3317841;224;223;43087.0;43087.0;0
958;3992;15;3032;866;1514;60;3417543;209;217;43087.0;43087.0;0
959;4413;26;3224;1069;1514;60;3751739;216;221;43087.0;43087.0;0
960;4515;23;3307;1040;1514;60;3735025;228;237;43087.0;43087.0;0
961;4601;23;3343;1121;1514;60;3899188;213;219;43087.0;43087.0;0
962;4063;13;3237;718;1514;60;3399985;226;238;43087.0;43087.0;0
963;3385;6;2389;943;1514;60;2833414;214;203;12649.0;43087.0;0
964;3212;3;2532;633;1514;60;2572114;195;196;12649.0;43087.0;0
965;3881;7;2859;957;1514;60;3315924;180;197;12649.0;43087.0;0
966;3574;2;2865;628;1514;60;2988408;202;204;12649.0;43087.0;0
967;3720;2;2962;716;1514;60;3189759;188;192;12649.0;43087.0;0
968;3567;5;2860;658;1514;60;2992278;183;183;43087.0;43087.0;0
969;3515;6;2418;1009;1514;60;2700171;209;210;12649.0;43087.0;0
970;3884;7;2091;1697;1514;60;2892316;211;224;80.0;43087.0;0
971;1309;4;947;281;1514;60;974374;119;143;12649.0;43087.0;0
